qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
5abccf6755429965836004ab,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.48,0.5,150.0,1.0,1.0
5a7c8ae855429935c91b5207,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3701,0.5,154.0,1.0,1.0
5ab30ebf554299753aec592c,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0,0.0,136.0,0.5,0.0
5ab2b95c5542991669774072,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6614,1.0,127.0,1.0,1.0
5ac2a10e554299657fa28fec,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.274,0.5,146.0,0.5,0.0
5abb02fe554299232ef4a39f,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4746,0.5,118.0,1.0,1.0
5a8eb4d65542990e94052b82,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4714,1.0,140.0,1.0,1.0
5a8ba60b554299240d9c205b,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6794,1.0,131.0,1.0,1.0
5a807ca5554299485f598613,chunk_submod_160,chunk,submod,0.0,0.1818,0.0,0.3226,0.5,155.0,1.0,1.0
5a7c0dab5542997c3ec972d2,chunk_submod_160,chunk,submod,0.0,0.5,1.0,0.9189,1.0,148.0,1.0,1.0
5a89019a5542995153361259,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.1739,0.5,138.0,0.5,0.0
5a7f00b455429930675135f1,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.3889,1.0,144.0,1.0,1.0
5a8220db5542995ce29dccc1,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6968,1.0,155.0,1.0,1.0
5ab510cb5542996a3a96a00f,chunk_submod_160,chunk,submod,0.0,0.0,0.0,1.0,1.0,136.0,1.0,1.0
5a80a25d5542995d8a8ddfb7,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4041,0.5,146.0,0.5,0.0
5adf5cd25542992d7e9f9320,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.1972,0.5,142.0,0.5,0.0
5a75ebfc5542992d0ec06018,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6908,1.0,152.0,1.0,1.0
5ab29caa554299545a2cf9d3,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.3442,1.0,154.0,1.0,1.0
5ae0536755429924de1b70a6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6,1.0,160.0,1.0,1.0
5ae17a9b5542990adbacf7a2,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6752,1.0,157.0,1.0,1.0
5a8f503c5542992414482a34,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2937,0.5,143.0,0.5,0.0
5ae0159855429925eb1afc09,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.2549,0.5,153.0,1.0,1.0
5a8b2f2b5542995d1e6f12fa,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2837,1.0,141.0,1.0,1.0
5a90386455429916514e7435,chunk_submod_160,chunk,submod,0.0,0.5,1.0,0.5987,1.0,157.0,1.0,1.0
5ab43179554299233955004d,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2102,0.5,157.0,0.5,0.0
5a8b42be55429949d91db515,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5796,1.0,157.0,1.0,1.0
5a8d6d4e554299441c6b9fdb,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5839,1.0,137.0,1.0,1.0
5ae40a2955429970de88d8a3,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1373,0.5,153.0,0.5,0.0
5adcfebe5542992c1e3a24f3,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5693,1.0,137.0,1.0,1.0
5ab5a3fb5542997d4ad1f19b,chunk_submod_160,chunk,submod,0.0,0.8,1.0,0.4932,1.0,146.0,1.0,1.0
5ac2ffbd554299677310267b,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6304,1.0,138.0,1.0,1.0
5a7133fa5542994082a3e660,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4194,1.0,155.0,1.0,1.0
5abea7c25542990832d3a068,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7899,1.0,138.0,1.0,1.0
5a8a09765542992d82986e67,chunk_submod_160,chunk,submod,0.0,0.5,0.0,0.3741,1.0,147.0,1.0,1.0
5a72a51355429901807daf21,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1484,0.5,128.0,1.0,1.0
5aba72d75542994dbf019912,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5354,1.0,127.0,1.0,1.0
5adcd9fe5542990d50227d46,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6178,1.0,157.0,1.0,1.0
5ae5c212554299546bf82f4b,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5547,1.0,137.0,1.0,1.0
5a7320565542991f9a20c61d,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5076,1.0,132.0,1.0,1.0
5add596f5542990dbb2f7e4d,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.3467,1.0,150.0,1.0,1.0
5adfb60655429942ec259b08,chunk_submod_160,chunk,submod,0.0,0.3333,0.0,0.25,0.5,136.0,0.5,0.0
5a74adb455429916b01641c6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5793,1.0,145.0,1.0,1.0
5ae27df25542992decbdcd2a,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.8077,1.0,156.0,1.0,1.0
5a8baf4b5542996e8ac889c5,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.7483,1.0,143.0,1.0,1.0
5ae352285542994393b9e685,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7059,1.0,136.0,1.0,1.0
5a8e0a005542995085b373a1,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2481,0.5,129.0,0.5,0.0
5ab639e65542995eadeeff7f,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2326,0.5,129.0,1.0,1.0
5ade99295542992fa25da7d8,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5581,1.0,129.0,1.0,1.0
5ac26b7f55429951e9e685ae,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2829,0.5,152.0,0.5,0.0
5ae351405542994393b9e67f,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.776,1.0,125.0,1.0,1.0
5a7f6f4b5542994857a76740,chunk_submod_160,chunk,submod,0.0,0.5,1.0,0.5137,1.0,146.0,1.0,1.0
5a81346055429926c1cdad13,chunk_submod_160,chunk,submod,0.0,0.1818,0.0,0.2941,0.5,119.0,1.0,1.0
5a716f575542994082a3e82f,chunk_submod_160,chunk,submod,0.0,0.8,0.0,0.5079,1.0,126.0,1.0,1.0
5a812d0555429938b61422e1,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6419,1.0,148.0,1.0,1.0
5a826d2f5542995ce29dcd05,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1618,0.5,136.0,1.0,1.0
5ab67c3f55429954757d32f9,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3421,1.0,152.0,1.0,1.0
5ae20e265542994d89d5b325,chunk_submod_160,chunk,submod,1.0,1.0,1.0,1.0,1.0,144.0,1.0,1.0
5ae7eed8554299540e5a56b5,chunk_submod_160,chunk,submod,0.0,0.6667,1.0,0.6691,1.0,136.0,1.0,1.0
5a7555215542996c70cfaee1,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.2603,1.0,146.0,1.0,1.0
5ab9b29c554299743d22ebae,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6259,1.0,139.0,1.0,1.0
5ae2c696554299495565db32,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5849,0.5,159.0,1.0,1.0
5a832f9d5542993344745fe4,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3767,0.5,146.0,0.5,0.0
5a79e3925542994bb9457130,chunk_submod_160,chunk,submod,0.0,0.6667,1.0,0.6752,1.0,157.0,1.0,1.0
5ae713af554299572ea546bb,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.8088,1.0,136.0,1.0,1.0
5ade450b5542997c77adedc5,chunk_submod_160,chunk,submod,0.0,0.8571,0.0,0.3111,0.5,135.0,1.0,1.0
5ab3cecd5542992ade7c6eae,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2993,0.5,137.0,1.0,1.0
5ae4be5c5542995ad6573e3a,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0,0.0,149.0,0.5,0.0
5a8d5ec2554299585d9e37c4,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6731,1.0,156.0,1.0,1.0
5ae765185542995703ce8c0f,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.8231,1.0,147.0,1.0,1.0
5ab2c6a955429916697740c2,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2095,0.5,148.0,1.0,1.0
5ab6369655429953192ad2a1,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6286,1.0,140.0,1.0,1.0
5a7b220855429931da12c9e5,chunk_submod_160,chunk,submod,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0
5a81d92f554299676cceb0f9,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4848,0.5,132.0,1.0,1.0
5a7b735c5542997c3ec9718a,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.817,1.0,153.0,1.0,1.0
5a724a2b5542990c210a40bc,chunk_submod_160,chunk,submod,0.0,0.6667,1.0,0.5687,1.0,160.0,1.0,1.0
5ae5db98554299546bf82fa6,chunk_submod_160,chunk,submod,0.0,0.5714,1.0,0.7746,1.0,142.0,1.0,1.0
5a7344e95542991f9a20c6ce,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1935,0.5,155.0,0.5,0.0
5ab6dbc15542995eadef00cd,chunk_submod_160,chunk,submod,0.0,0.5,1.0,0.8143,1.0,140.0,1.0,1.0
5a88016b5542997e5c09a58a,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.7417,1.0,151.0,1.0,1.0
5ab5e024554299494045f097,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4684,0.5,158.0,1.0,1.0
5ac44629554299194317395d,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4154,0.5,130.0,1.0,1.0
5a7afdc85542992d025e672e,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6711,1.0,152.0,1.0,1.0
5ae834e95542997ec272776a,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.3,0.5,140.0,1.0,1.0
5abbdb335542992ccd8e7fc1,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4191,1.0,136.0,1.0,1.0
5a79c9cc554299148911fa53,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5182,1.0,137.0,1.0,1.0
5ac38c0755429939154137bb,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6316,1.0,133.0,1.0,1.0
5a8b7cb95542995d1e6f13bb,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1946,0.5,149.0,0.5,0.0
5addfdfa5542997dc790710b,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.443,0.5,149.0,1.0,1.0
5a88d745554299206df2b378,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4967,1.0,151.0,1.0,1.0
5ae6940e5542991bbc97613f,chunk_submod_160,chunk,submod,0.0,0.6667,1.0,0.4198,1.0,131.0,1.0,1.0
5abe3abb55429965af743ea1,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0,0.0,149.0,0.5,0.0
5a8ba9d255429971feec4759,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.404,0.5,151.0,0.5,0.0
5ab2b6fb5542992953946848,chunk_submod_160,chunk,submod,0.0,0.75,1.0,0.7843,1.0,153.0,1.0,1.0
5adfd2f255429925eb1afaa5,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.7021,1.0,141.0,1.0,1.0
5a7a33a35542994f819ef14c,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2977,1.0,131.0,1.0,1.0
5a8ba07d5542996e8ac88985,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2603,0.5,146.0,1.0,1.0
5ab8f57b5542991b5579f097,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3654,1.0,156.0,1.0,1.0
5abfb3425542990832d3a1c0,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.3431,0.5,137.0,0.5,0.0
5ab5ac345542992aa134a37f,chunk_submod_160,chunk,submod,0.0,0.5556,1.0,0.6027,1.0,146.0,1.0,1.0
5a8e63d65542995085b37421,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4571,1.0,140.0,1.0,1.0
5a89706055429951533612f9,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.3669,1.0,139.0,1.0,1.0
5a8e612b5542995085b3741b,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5106,1.0,141.0,1.0,1.0
5a738fb4554299623ed4abf9,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4395,0.5,157.0,1.0,1.0
5a8bc29a5542995d1e6f1446,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4,0.5,160.0,0.5,0.0
5abfe2a15542997d6429591c,chunk_submod_160,chunk,submod,0.0,0.6667,1.0,0.4786,1.0,140.0,1.0,1.0
5a868ca055429960ec39b6be,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2764,0.5,123.0,0.5,0.0
5a820f2c55429926c1cdae17,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4697,1.0,132.0,1.0,1.0
5ae5a4e5554299546bf82f01,chunk_submod_160,chunk,submod,0.0,0.75,1.0,0.2583,0.5,151.0,1.0,1.0
5a8d0c74554299585d9e37a1,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.281,0.5,153.0,1.0,1.0
5ab9d7e4554299232ef4a21f,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4966,1.0,147.0,1.0,1.0
5a7148d25542994082a3e766,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4966,1.0,147.0,1.0,1.0
5ae6233c5542992ae0d1623e,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2324,0.5,142.0,1.0,1.0
5adff2aa554299603e4183d0,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5442,1.0,147.0,1.0,1.0
5ade7fa3554299728e26c727,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.44,0.5,150.0,0.5,0.0
5a8f38fa55429924144829f5,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4113,1.0,141.0,1.0,1.0
5a8f51695542992414482a3e,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1384,0.5,159.0,0.5,0.0
5a88db445542993b751ca88a,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5625,1.0,144.0,1.0,1.0
5a7ef6b35542994959419a94,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4855,1.0,138.0,1.0,1.0
5a8e494e5542995a26add4c8,chunk_submod_160,chunk,submod,0.0,0.5,1.0,0.6957,1.0,138.0,1.0,1.0
5ab5d43f5542997d4ad1f1f6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5986,1.0,147.0,1.0,1.0
5a7905ca554299148911f9c8,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3015,0.5,136.0,0.5,0.0
5ab30f9a554299233954fef2,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.8028,1.0,142.0,1.0,1.0
5ab3849a55429969a97a8170,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.2876,0.5,153.0,0.5,0.0
5a7bc5f255429927d897c03e,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4937,1.0,158.0,1.0,1.0
5a7f22005542993067513657,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6928,1.0,153.0,1.0,1.0
5ab925fd554299131ca42281,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5541,1.0,148.0,1.0,1.0
5a76244c554299109176e65d,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4403,0.5,159.0,0.5,0.0
5ab53bee554299637185c526,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3,0.5,160.0,0.5,0.0
5ab6aa4c55429953192ad359,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5433,0.5,127.0,0.5,0.0
5abe832a55429965af743f29,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4076,0.5,157.0,0.5,0.0
5ab5b732554299494045f03c,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3333,0.5,138.0,1.0,1.0
5adffb4655429925eb1afbbf,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4463,0.5,121.0,0.5,0.0
5ae6d3345542996d980e7c85,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4679,1.0,156.0,1.0,1.0
5ab878ba55429916710eb06c,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5195,1.0,154.0,1.0,1.0
5a7509175542993748c897a3,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.3046,0.5,151.0,0.5,0.0
5a8ac38855429970aeb70300,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.483,1.0,147.0,1.0,1.0
5a8bc03d5542996e8ac88a0b,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2769,0.5,130.0,0.5,0.0
5ae4ad375542995dadf243a4,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2574,0.5,136.0,0.5,0.0
5a7da0de5542990b8f5039d7,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.442,1.0,138.0,1.0,1.0
5a8af0a355429950cd6afc1c,chunk_submod_160,chunk,submod,1.0,1.0,0.0,1.0,1.0,104.0,1.0,1.0
5a73522d5542994cef4bc541,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4151,1.0,159.0,1.0,1.0
5ab3a83d5542992ade7c6e08,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.8733,1.0,150.0,1.0,1.0
5ab84d5a55429916710eb028,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6438,1.0,160.0,1.0,1.0
5a7f57a45542992097ad2f29,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4167,0.5,120.0,0.5,0.0
5ae764a85542997b22f6a720,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.325,0.5,160.0,1.0,1.0
5a7b1023554299042af8f6c2,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5094,1.0,159.0,1.0,1.0
5a80707e5542992bc0c4a70e,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2278,0.5,158.0,1.0,1.0
5a8e16a5554299068b959e58,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.8182,1.0,154.0,1.0,1.0
5a875cd65542996e4f30879d,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6308,1.0,130.0,1.0,1.0
5a78d16455429974737f78bb,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4628,1.0,121.0,1.0,1.0
5a895f6155429946c8d6e914,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5,1.0,160.0,1.0,1.0
5a84f8555542997175ce1f3a,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.605,1.0,119.0,1.0,1.0
5ab31adc554299233954ff0a,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5541,1.0,148.0,1.0,1.0
5ac3ba1855429939154138f3,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2566,0.5,152.0,1.0,1.0
5a7380b955429908901be2d4,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5577,1.0,156.0,1.0,1.0
5a8f92fb55429918e830d271,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.2555,0.5,137.0,1.0,1.0
5a88082055429938390d3ed2,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6824,1.0,148.0,1.0,1.0
5a7d22dc5542995ed0d16600,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2562,1.0,160.0,1.0,1.0
5ae291bb5542996483e649f6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4228,1.0,149.0,1.0,1.0
5abfde655542997719eab6f2,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2642,0.5,159.0,1.0,1.0
5ae67fad5542991bbc976100,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5235,0.5,149.0,0.5,0.0
5ab2a1f35542997061209677,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.472,0.5,125.0,1.0,1.0
5a74ab6055429916b01641b9,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5655,1.0,145.0,1.0,1.0
5a8b97485542995d1e6f140f,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.3467,1.0,150.0,1.0,1.0
5adcdc6c5542992c1e3a2437,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3013,0.5,156.0,0.5,0.0
5ae73ddb554299572ea5478d,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7325,1.0,157.0,1.0,1.0
5ade618e554299728e26c700,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4507,1.0,142.0,1.0,1.0
5a76404b5542994ccc91873d,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6831,1.0,142.0,1.0,1.0
5ac44b47554299194317396c,chunk_submod_160,chunk,submod,0.0,0.2,0.0,0.5211,1.0,142.0,1.0,1.0
5ac27afa5542990b17b153b5,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2838,0.5,148.0,0.5,0.0
5ac2c4fe554299218029db3b,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5099,1.0,151.0,1.0,1.0
5ae49b705542995ad6573dbc,chunk_submod_160,chunk,submod,0.0,0.25,1.0,0.3803,1.0,142.0,1.0,1.0
5ae5fc345542993aec5ec1f8,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7687,1.0,147.0,1.0,1.0
5a8d651955429941ae14dfaf,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4345,1.0,145.0,1.0,1.0
5a839cb9554299123d8c2169,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4088,1.0,159.0,1.0,1.0
5adbe1b355429944faac23a0,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.7047,1.0,149.0,1.0,1.0
5ac29cf8554299218029dac2,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0
5ae21ef35542994d89d5b35d,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4113,0.5,124.0,1.0,1.0
5ae1ebf95542997283cd22f2,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.3655,1.0,145.0,1.0,1.0
5a8b98665542995d1e6f1413,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.2692,1.0,156.0,1.0,1.0
5ae3d67f5542992f92d8238f,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2051,0.5,156.0,0.5,0.0
5a8cb4b2554299585d9e372a,chunk_submod_160,chunk,submod,0.0,0.4444,1.0,0.2519,0.5,131.0,0.5,0.0
5ae30aa05542992decbdcdd7,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5,1.0,150.0,1.0,1.0
5adcaa7f5542990d50227cdb,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4259,1.0,108.0,1.0,1.0
5a8d40715542994ba4e3dc3a,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.8276,1.0,145.0,1.0,1.0
5ae4f2595542990ba0bbb1a8,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.1625,0.5,160.0,0.5,0.0
5ac507725542994611c8b32a,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3182,0.5,132.0,0.5,0.0
5a8f5bb45542992414482a77,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0728,0.5,151.0,0.5,0.0
5ae1f2d4554299234fd04358,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1911,0.5,157.0,0.5,0.0
5ae2fca555429928c423958a,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2932,0.5,133.0,0.5,0.0
5adc0f8d55429947ff1738ef,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.519,1.0,158.0,1.0,1.0
5add64065542995b365fab25,chunk_submod_160,chunk,submod,0.0,0.5,1.0,0.4805,1.0,154.0,1.0,1.0
5a7d26bd554299452d57bb28,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4211,0.5,133.0,1.0,1.0
5abba581554299642a094af9,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.7692,0.5,156.0,1.0,1.0
5a7f89c75542994857a76775,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7482,1.0,139.0,1.0,1.0
5ae531695542990ba0bbb1fb,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2876,0.5,153.0,0.5,0.0
5a8d5f16554299585d9e37c5,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.675,1.0,160.0,1.0,1.0
5ade1f1c55429939a52fe82d,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7929,1.0,140.0,1.0,1.0
5a70f4c45542994082a3e437,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5797,1.0,138.0,1.0,1.0
5a8a07af55429970aeb70222,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.8268,1.0,127.0,1.0,1.0
5abd332e5542993062266bdd,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.376,0.5,125.0,0.5,0.0
5ae4869755429970de88d99a,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5472,1.0,159.0,1.0,1.0
5a8d841955429941ae14dfe6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2444,0.5,135.0,0.5,0.0
5a87c0945542996e4f30890b,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2126,0.5,127.0,1.0,1.0
5a8a9bc15542996c9b8d5f36,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.351,1.0,151.0,1.0,1.0
5adc93a4554299438c868e01,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1342,0.5,149.0,0.5,0.0
5ae564a155429960a22e02e4,chunk_submod_160,chunk,submod,0.0,0.4,1.0,0.5064,1.0,156.0,1.0,1.0
5ab56b9b5542997d4ad1f113,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4747,1.0,158.0,1.0,1.0
5a74d9c555429929fddd84fb,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4545,1.0,154.0,1.0,1.0
5a8af56855429950cd6afc2f,chunk_submod_160,chunk,submod,0.0,0.75,1.0,0.3487,1.0,152.0,1.0,1.0
5ab3c470554299233954ffa1,chunk_submod_160,chunk,submod,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0
5ae20c465542997283cd236a,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1382,0.5,152.0,0.5,0.0
5ab5b701554299637185c5e7,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.3401,0.5,147.0,0.5,0.0
5ae829ea5542997ec2727738,chunk_submod_160,chunk,submod,0.0,0.3333,0.0,0.4533,0.5,150.0,0.5,0.0
5ac546975542993e66e8229a,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5987,1.0,157.0,1.0,1.0
5a81a63c5542990a1d231e45,chunk_submod_160,chunk,submod,0.0,0.5,0.0,0.4029,0.5,139.0,1.0,1.0
