qid,question,gold_answers,left_policy,right_policy,left_prediction,right_prediction,left_f1,right_f1,delta_f1,left_em,right_em,delta_em,left_docs,right_docs
techqa_DEV_Q149,Why SSH connections fail after upgrade to v7.5.2 and above? Why SSH connections fail after upgrade to v7.5.2 and above? The same configuration works on v7.2. ,"SSH connections fail after upgrading to v7.5.2 and above because the default set of ciphers and MACs have been altered in OpenSSH releases starting from version 6.7. Unsafe algorithms such as CBC ciphers and arcfour are disabled by default in these versions. If the SSH client or server being used is older and does not support the safer algorithms enabled by default in v7.5.2 and above, the connection will fail. To resolve this issue, either upgrade the SSH client/server to a version that supports the safe algorithms or modify the OpenSSH configuration file to add back the unsafe algorithms temporarily.",ace_focused_160,chunk_packed_160,Unknown,Corrupted or invalid local files on workstation machine where TEP client is launched,0.0,0.057692,-0.057692,0,0,0,techqa_DEV_Q195::ctx4 | techqa_DEV_Q149::ctx0,techqa_DEV_Q147::ctx1 | techqa_DEV_Q149::ctx0
techqa_DEV_Q150,"Is Java 7 supported for BPM? What versions of BPM, if any,  support Java 7?","Based on the provided context, IBM Business Process Manager (BPM) supports Java 8 and later versions. There is a specific mention in the context about the need for support to use sqljdbc42.jar with Java 8 to connect to the Microsoft SQL Server database.

There is no direct mention of BPM supporting Java 7. The APARs and fixes mentioned in the context are related to fixing issues in BPM for Java 8 and later versions.

Therefore, it can be inferred that Java 7 is not supported for BPM and that Java 8 and later versions are the ones that are supported.",ace_focused_160,chunk_packed_160,unknown,Java 7,0.0,0.042553,-0.042553,0,0,0,techqa_DEV_Q288::ctx4 | techqa_DEV_Q150::ctx3 | techqa_DEV_Q150::ctx1,techqa_DEV_Q288::ctx4 | techqa_DEV_Q085::ctx4
techqa_DEV_Q153,"Can we create Match design specification db in xmeta Could you please let me know if we can create schema for Match design
specification database in xmeta db.","No, it is not possible to create a Match design specification database schema in the XMETA database. The Match design specification database is separate from the XMETA database and should be created and configured separately for the purpose of running match analysis processing. The steps and requirements for setting up the Match design specification database are outlined in the provided context.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q153::ctx4 | techqa_DEV_Q153::ctx2,techqa_DEV_Q153::ctx4 | techqa_DEV_Q153::ctx1 | techqa_DEV_Q153::ctx2
techqa_DEV_Q154,"Why are some Datatypes corrupt after Impact cluster failover/failback ? 

Running Impact 7.1.0.11. The symptom is whenever Impact does a failover, a couple DataTypes
turn out empty.

I've checked the type files before and after Impact failover and the difference happens in the property

*.SQL.USERPARAMETERS

This property no longer exists for the corrupted datatypes"".
","The corrupt datatypes after Impact cluster failover/failback are caused by the property *.SQL.USERPARAMETERS no longer existing for those datatypes. The difference in the type files before and after the failover shows that this property is missing, resulting in the datatypes turning out empty.",ace_focused_160,chunk_packed_160,"Exceeding 16,000 characters",Unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q154::ctx3 | techqa_DEV_Q154::ctx1 | techqa_DEV_Q161::ctx4,techqa_DEV_Q154::ctx1 | techqa_DEV_Q158::ctx3
techqa_DEV_Q157,"How do I configure TLS/SSL for an IIB web service provider and consumer? I'm investigating ways and technologies for use with IIB to run a web service that runs as both a provider and consumer. I'm looking at HTTP and SOAP messages/nodes. At a high level it might look like this:
HTTPInput (TLS over HTTPS) -> Compute -> HTTPRequest (SSL over HTTPS) -> Compute -> HTTPReply
or
SOAPInput (TLS over HTTPS) -> Compute -> SOAPRequest (SSL over HTTPS) -> Compute -> SOAPReply
Does anyone have more details/references beyond the knowledge center on how to configure the TLS/SSL portions?","Based on the provided context, you can configure TLS/SSL for an IIB web service provider and consumer by following these general steps:

1. Verify that you have a valid SSL certificate installed on your IIB server.
2. Ensure that the necessary components for TLS/SSL communications are properly configured in your IIB environment.
3. For HTTP services, configure the HTTPInput and HTTPRequest nodes to use TLS over HTTPS. For SOAP services, configure the SOAPInput and SOAPRequest nodes to use TLS over HTTPS.
4. Update the Compute nodes in your message flow to handle any necessary data transformations or processing.
5. Ensure that the URL endpoints in your HTTP or SOAP requests are using HTTPS protocol.
6. Make sure that the security settings for TLS/SSL are correctly set for both the provider and consumer sides of your web service.
7. Optionally, follow best practices for securing communications, such as using strong encryption algorithms and ensuring certificate validation.

For detailed configuration steps specific to IIB and TLS/SSL, you can refer to the IBM Knowledge Center documentation for IBM Integration Bus (IIB) or consult with IBM support for more in-depth assistance. Additionally, you may also find relevant information in security bulletins related to SSL/TLS vulnerabilities and remediation steps provided by IBM.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q157::ctx4,techqa_DEV_Q195::ctx1 | techqa_DEV_Q304::ctx4 | techqa_DEV_Q195::ctx4
techqa_DEV_Q158,Must the TOKEN_SEPARATOR value be enclosed in quotes for the custom scripting feature? Must the TOKEN_SEPARATOR value be enclosed in quotes for the custom scripting feature?,"No, the TOKEN_SEPARATOR value for the custom scripting feature does not need to be enclosed in quotes. The parameter can be an empty value or a specific string to be used as a separator to split the output row in tokens, but it does not need to be enclosed in quotes.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q124::ctx1 | techqa_DEV_Q158::ctx3 | techqa_DEV_Q158::ctx1 | techqa_DEV_Q158::ctx4,techqa_DEV_Q158::ctx3 | techqa_DEV_Q158::ctx0
techqa_DEV_Q161,Netcool/Impact 7.1.0: The StateChange value being used by the OMNIbusEventReader is too high  The value being used is a date and time in the future and as such is preventing the EventReader from capturing the current events. ,"To resolve the issue of the StateChange value being too high in the OMNIbusEventReader, you can follow these steps:

1. Manually reset the EventReader StateChange value via the GUI. Stop the EventReader, open it for edit, click the ""Clear State"" button, exit the editor, and restart the EventReader.

2. Alternatively, you can perform this operation via the Command Line Interface by following these steps:
   - Telnet to [Hostname] [Port] where [Hostname] is the resolvable hostname of the ImpactServer host and [Port] is the CLI port number (default is 2000).
   - Enter the following series of commands:
     - Update Service set Running=false where Name='[EventReaderName]';
     - Update Service set ClearState=true where Name='[EventReaderName]';
     - Update Service set Running=true where Name='[EventReaderName]';

3. In cases where the likelihood of StateChange being inappropriately incremented is quite high, you can automate this process by creating a Policy that hunts for occurrences of this issue and takes the necessary actions to reset the StateChange value back to the correct time. An example Policy script is provided in the context.

By following these steps, you can ensure that the StateChange value used by the OMNIbusEventReader is reset to the correct time, allowing the EventReader to capture and process the current events properly.",ace_focused_160,chunk_packed_160,StateChange value,unknown,0.022989,0.0,0.022989,0,0,0,techqa_DEV_Q161::ctx3 | techqa_DEV_Q085::ctx1,techqa_DEV_Q161::ctx0 | techqa_DEV_Q161::ctx2
techqa_DEV_Q162,Is there a security vulnerability in the IBM WebSphere Application Server shipped with IBM Tivoli Netcool Configuration Manager? Is there a security vulnerability in the IBM WebSphere Application Server shipped with IBM Tivoli Netcool Configuration Manager?,"Yes, there is a security vulnerability in the IBM WebSphere Application Server shipped with IBM Tivoli Netcool Configuration Manager. The vulnerability details can be found in the security bulletin for each affected version.",ace_focused_160,chunk_packed_160,Yes,Yes,0.066667,0.066667,0.0,0,0,0,techqa_DEV_Q162::ctx1 | techqa_DEV_Q059::ctx3 | techqa_DEV_Q162::ctx0,techqa_DEV_Q162::ctx4 | techqa_DEV_Q162::ctx2
techqa_DEV_Q163,"How to fix XAER_RMFAIL messages in WebSphere Portal's SystemOut.log? SystemOut.log contains various exceptions with caused by statements like:
Caused by: com.ibm.db2.jcc.am.SqlTransactionRollbackException: DB2 SQL
Error: SQLCODE=-911, SQLSTATE=40001, SQLERRMC=68, DRIVER=4.14.88 
and: 
Caused by: com.ibm.db2.jcc.am.SqlException: [jcc][t4][2041][11392] [4.14.88] Error executing XAResource.commit(). Server returned XAER_RMFAIL. ERRORCODE=-4203, SQLSTATE=null ","To fix XAER_RMFAIL messages in WebSphere Portal's SystemOut.log, you can follow these steps:

1. Check for the following error in the logs: ""Caused by: com.ibm.db2.jcc.am.SqlTransactionRollbackException: DB2 SQL Error: SQLCODE=-911, SQLSTATE=40001, SQLERRMC=68, DRIVER=4.14.88"", which indicates a lock timeout error.

2. Ensure that the application is properly handling distributed transactions and not leaving the transaction in an inconsistent state.

3. Look for the error message: ""Caused by: com.ibm.db2.jcc.am.SqlException: [jcc][t4][2041][11392] [4.14.88] Error executing XAResource.commit(). Server returned XAER_RMFAIL. ERRORCODE=-4203, SQLSTATE=null"". This error suggests a failure during XA transaction commit.

4. Upgrade the IBM Data server driver for JDBC & SQLJ for DB2 on LUW to at least version 9.7 Fix Pack 7 as mentioned in the APPAR IC77293 details.

5. Ensure that the DB2 connection configurations are correct and that the database settings are optimized for distributed transactions.

6. If the issue persists after upgrading the driver, consider reaching out to IBM support for further assistance in resolving the XAER_RMFAIL messages.",ace_focused_160,chunk_packed_160,Restart the server,Restart the server,0.013986,0.013986,0.0,0,0,0,techqa_DEV_Q163::ctx1 | techqa_DEV_Q111::ctx0 | techqa_DEV_Q049::ctx3,techqa_DEV_Q111::ctx0 | techqa_DEV_Q163::ctx1 | techqa_DEV_Q049::ctx3
techqa_DEV_Q166,Which version of the WebSphere MQ Resource Adapter is shipped with  WebSphere Application Server? Which version of WebSphere MQ JCA resource adapter is shipped with WebSphere Application Server ? ,"WebSphere Application Server Version 7 ships with the WebSphere MQ 7.0 Resource Adapter.
- WAS 7.0.0.27 - WMQ 7.0.1.9

WebSphere Application Server Version 8 ships with the WebSphere MQ 7.0 Resource Adapter.
- WAS 8.0.0.5 - WMQ 7.0.1.9

WebSphere Application Server Version 8.5 ships with the WebSphere MQ 7.1 Resource Adapter.
- WAS 8.5.0.2 - WMQ 7.1.0.2",ace_focused_160,chunk_packed_160,7.1.0.2,7.1.0.1,0.040816,0.0,0.040816,0,0,0,techqa_DEV_Q166::ctx4 | techqa_DEV_Q166::ctx2,techqa_DEV_Q166::ctx1 | techqa_DEV_Q166::ctx4
techqa_DEV_Q168,"IBM Integration Designer could not connect to the DataPower appliance. I am using WDP XI52 with Firmware 7.0.0.7 and IID 7.5.1. When I try to connect WDP from [DataPower Appliances] View in IID, I got a error message as follows : ""SSL handshake on the connection to the DataPower appliance ""x.x.x.x"" was not successful. Contact the DataPower administrator."" This situations occurred since WDP Firmware had upgraded from 7.0.0.2 to 7.0.0.5. (Now it was upgraded to 7.0.0.7)
Could you please let me know what I should check to solve this problem? Please note that this WDP works normally and a network is normal. Also, I can connect it by using WebGUI and SSH terminal. And I've checked that IP , XML Management Interface Port, Web Management Service Port and account/password are correct.","Based on the provided information, the issue with IBM Integration Designer (IID) not being able to connect to the DataPower appliance after the firmware upgrade could be related to the SSL handshake error message. Here are some steps you can take to troubleshoot and potentially resolve the issue:

1. Check SSL/TLS Configuration: 
Since the error message mentions an SSL handshake issue, it's important to ensure that the SSL/TLS configuration on the DataPower appliance is set up correctly. Make sure that the SSL protocols and ciphers are properly configured on the appliance.

2. Verify Compatibility: 
Check the compatibility between the IBM Integration Designer version (7.5.1) and the firmware version of the DataPower appliance (7.0.0.7). Ensure that the versions are compatible and there are no known issues or incompatibilities between them.

3. Check for CVE-2011-3389 Vulnerability:
Given that the DataPower appliance was recently upgraded to firmware version 7.0.0.7, it's possible that the CVE-2011-3389 vulnerability fix may have affected the SSL communication. Review the SSL/TLS configurations on the appliance to see if any of the settings related to CVE-2011-3389 were implemented.

4. Review SSL/TLS Handshake Logs:
If possible, check the SSL/TLS handshake logs on both the IBM Integration Designer side and the DataPower appliance side to see if there are any specific errors or issues reported during the handshake process. This may provide more insight into where the connection is failing.

5. Check for Empty Data Record Counter Measure:
Since the firmware upgrade included changes to address vulnerabilities, check if the ""empty data record counter measure"" mentioned in the context was enabled on the DataPower appliance. Ensure that it is set up correctly and not causing any issues with the SSL handshake.

6. Contact IBM Support:
If the issue persists after checking the above steps, it may be beneficial to contact IBM Support for further assistance. Provide them with details about the SSL handshake error, the firmware upgrade, and any other relevant information to help them troubleshoot the problem effectively.",ace_focused_160,chunk_packed_160,SSL configuration,"IP , XML Management Interface Port, Web Management Service Port",0.013746,0.0,0.013746,0,0,0,techqa_DEV_Q008::ctx0 | techqa_DEV_Q106::ctx3 | techqa_DEV_Q168::ctx3,techqa_DEV_Q195::ctx3 | techqa_DEV_Q304::ctx0 | techqa_DEV_Q008::ctx1
techqa_DEV_Q170,ODR OOM issue I got ODR OOM after upgrading the WAS to v8553. No configuration or traffic load changing. Is there any known issue?,"Based on the provided context, there is no direct mention of ODR OOM issues specifically related to upgrading WAS to v8553. The information provided mainly focuses on troubleshooting and resolving various specific issues related to OutOfMemoryErrors, configuration problems, and application server errors in different versions of IBM Connections and WebSphere Extended Deployment.

To address the ODR OOM issue after upgrading WAS to v8553, it is recommended to check the IBM support website for any reported APARs or known issues related to this specific scenario. Additionally, reviewing system logs, diagnostic information, and contacting IBM Support for assistance in troubleshooting and resolving the OOM issue would be beneficial in this situation.",ace_focused_160,chunk_packed_160,unknown,PK08419,0.0,0.0,0.0,0,0,0,techqa_DEV_Q020::ctx2 | techqa_DEV_Q170::ctx1,techqa_DEV_Q020::ctx2 | techqa_DEV_Q170::ctx1 | techqa_DEV_Q013::ctx2
techqa_DEV_Q171,"Error: ""MBEANSTARTER LOADEXTENSIONS FAILED TO LOAD EXTENSION"" occurs at portal startup We are using Portal Server 8.5 and when starting the Portal server we see following error:

0000005e MBeanStarter E com.ibm.wps.scripting.server.MBeanStarter loadExtensions failed to load extension: key: ServerExt.applications / value: com.ibm.wps.scripting.server.ApplicationServerExtensions

How can we resolve this error?","To resolve the error ""MBEANSTARTER LOADEXTENSIONS FAILED TO LOAD EXTENSION"" that occurs at portal startup in Portal Server 8.5, you can follow these steps:

1) Open the WebSphere Application Server (WAS) admin console.
2) Navigate to Resources -> Resource environment providers -> WP ScriptingService -> Custom properties.
3) Locate an entry with the name ""ServerExt.applications"" and the value ""com.ibm.wps.scripting.server.ApplicationServerExtensions"".
4) Delete this entry, save the changes, and restart the server.

Alternatively, a code fix for this issue is integrated into the WebSphere Portal & WCM Combined Cumulative Fix 05 for Portal 8.5.0.0. You can download this fix from Fix Central using the link provided.",ace_focused_160,chunk_packed_160,"Delete the entry ""ServerExt.applications"" and restart the server","Delete ""ServerExt.applications"" entry and restart server",0.125,0.125,0.0,0,0,0,techqa_DEV_Q171::ctx2 | techqa_DEV_Q171::ctx0 | techqa_DEV_Q171::ctx4,techqa_DEV_Q171::ctx2 | techqa_DEV_Q303::ctx4
techqa_DEV_Q172,"What's the procedure to drop an user in Cognos Disclosure Management? 

O.S AIX 7.1

Cognos Disclosure Management 10.2.4 What's the procedure to drop an user in Cognos Disclosure Management","The provided context does not contain any information about how to drop a user in IBM Cognos Disclosure Management. The context is focused on a different issue related to the Reference Dates displayed in the CDM user interface.

There are no steps or procedures mentioned in the given context about how to drop a user in Cognos Disclosure Management running on AIX 7.1. The document is a technical note that discusses a troubleshooting issue and its resolution, but does not cover user management tasks like adding or removing users.

Without additional documentation or information about the user management capabilities and procedures in Cognos Disclosure Management, I cannot provide the specific steps to drop a user in the CDM environment running on AIX 7.1. The context provided is not sufficient to answer this question.",ace_focused_160,chunk_packed_160,unknown,Unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q172::ctx2 | techqa_DEV_Q097::ctx4 | techqa_DEV_Q172::ctx1,techqa_DEV_Q172::ctx3 | techqa_DEV_Q172::ctx1 | techqa_DEV_Q172::ctx2
techqa_DEV_Q173,"ORA-01795 Error accessing Decision Center Business Console 8.7 I am working with ODM 8.7.0.0 when accessing the Business Console I am getting the below error message :
ORA-01795: maximum number of expressions in a list is 1000
The diagnostics do not contain any warning nor error.
The logs contain below exception : 
 java.lang.RuntimeException: java.sql.SQLException: ORA-01795: maximum number of expressions in a list is 1000
...
 Caused by: java.sql.SQLException: ORA-01795: maximum number of expressions in a list is 1000","Based on the provided context, it seems that the issue with ORA-01795 error accessing the Decision Center Business Console 8.7 in ODM 8.7.0.0 is related to a query using a list with more than 1000 elements as part of its query. The error message ""ORA-01795: maximum number of expressions in a list is 1000"" indicates that there are more than 1000 expressions in a list, causing the query to fail.

To address this issue, a fix may be needed in the code that handles the query to ensure that it does not exceed the limit of 1000 expressions in a list. It is recommended to check if there is a fix available for ODM 8.7.0.0 that addresses this specific issue. Alternatively, you may need to follow the instructions provided in the APAR documentation for a temporary fix or workaround until a permanent solution is available.",ace_focused_160,chunk_packed_160,ORA-01795,ORA-01795,0.015748,0.015748,0.0,0,0,0,techqa_DEV_Q173::ctx4 | techqa_DEV_Q173::ctx0,techqa_DEV_Q173::ctx1
techqa_DEV_Q174,"Datacap on Citrix  Hi All,

Can we operate Datacap thin clients on citrix?
","Based on the provided context, Datacap thin clients can be operated on Citrix. However, it is mentioned that IBM has not tested or sought certification with Citrix, and does not provide support for Citrix. If any issues are encountered while deploying Datacap clients on Citrix, IBM may require you to reproduce the issues outside of Citrix as part of the investigation.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q174::ctx4 | techqa_DEV_Q137::ctx3 | techqa_DEV_Q174::ctx0,techqa_DEV_Q174::ctx0 | techqa_DEV_Q174::ctx2 | techqa_DEV_Q063::ctx0
techqa_DEV_Q179,Help with Security Bulletin: Vulnerabilities in OpenSSL affect WebSphere MQ 5.3 and MQ 8 for HPE NonStop Server (CVE-2017-3735) I need to understand details regarding Security Bulletin: Vulnerabilities in OpenSSL affect WebSphere MQ 5.3 and MQ 8 for HPE NonStop Server (CVE-2017-3735). Where can I find this information?,"You can find the details regarding the Security Bulletin for CVE-2017-3735, which affects WebSphere MQ 5.3 and MQ 8 for HPE NonStop Server, in the first piece of context provided. It includes information about the vulnerability, affected products and versions, remediation/fixes, and references for further information.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q179::ctx0 | techqa_DEV_Q044::ctx2,techqa_DEV_Q307::ctx3 | techqa_DEV_Q179::ctx1
techqa_DEV_Q180,"Help with Security Bulletin: Security Vulnerability in IBM PureApplication System. (CVE-2015-1920) I need to understand details regarding ""Security Bulletin: Security Vulnerability in IBM PureApplication System (CVE-2015-1920)"". Where can I find this information? ","Based on the context provided, the security bulletin you are looking for is the one titled ""Security Bulletin: Security Vulnerability in IBM WebSphere Application Server (CVE-2015-1920)"". This bulletin is mentioned in the first section of the Security Bulletin text, under the ""VULNERABILITY DETAILS"" section:

""Please consult the security bulletins for IBM WebSphere Application Server published at 

* Security Bulletin: Security Vulnerability in IBM WebSphere Application Server (CVE-2015-1920) [http://www-01.ibm.com/support/docview.wss?uid=swg21883573]""

The details about the CVE-2015-1920 vulnerability affecting IBM WebSphere Application Server, which is a component of IBM PureApplication System, can be found by following the link provided in the bulletin:

http://www-01.ibm.com/support/docview.wss?uid=swg21883573

This security bulletin provides information on the vulnerability, the affected products and versions, as well as remediation and fix details.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q220::ctx2 | techqa_DEV_Q072::ctx3,techqa_DEV_Q139::ctx2 | techqa_DEV_Q180::ctx1
techqa_DEV_Q181,"Get all data that\'s registred today Version: 
MxLoader 4.7.4
                        

Problem:
Is it possible to do something like this:
reportdate >= TODAY()?

I cant get it to work but i would like to get all the data that has been registred today today.  
","Based on the provided context, the information related to the registration date of data is not explicitly mentioned. The context mainly discusses technical issues, solutions, and updates related to Maximo, DB2, Oracle, Lotus Notes, and other software components. The context also includes APAR (Authorized Program Analysis Report) details, error descriptions, and temporary fixes for various reported issues.

To determine the data that has been registered today, it would be necessary to access the specific database or application where the data is stored and use appropriate query syntax to filter the data based on the registration date. The concept of `TODAY()` may or may not be directly applicable depending on the database technology and schema used for storing the data.

If you are working with Maximo, you may need to refer to the Maximo documentation or consult with the system administrators or developers familiar with the specific configuration and customization of Maximo in your environment to accurately retrieve the data that has been registered today.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q181::ctx3 | techqa_DEV_Q275::ctx3 | techqa_DEV_Q161::ctx4,techqa_DEV_Q181::ctx0 | techqa_DEV_Q181::ctx3 | techqa_DEV_Q172::ctx0
techqa_DEV_Q182,"Help with Security Bulletin: Multiple vulnerabilities in IBM Java Runtime affect IIB and WMB 

I need to understand details regarding ""Security Bulletin: Multiple vulnerabilities in IBM Java Runtime affect IBM Integration Bus and WebSphere Message Broker"" This is related to
CVE-2017-10115
CVE-2017-10116
CVE-2017-10109
CVE-2017-10108

Where can I find this information?","You can find the details regarding the ""Security Bulletin: Multiple vulnerabilities in IBM Java Runtime affect IBM Integration Bus and WebSphere Message Broker"" in the provided context under the section titled ""IIB; WMB SECURITY BULLETIN."" This section contains information about the vulnerabilities, including CVE IDs, descriptions, CVSS scores, affected products, remediation/fixes, and references.",ace_focused_160,chunk_packed_160,http://www.ibm.com/support/docview.wss?uid=swg21697107,CVE-2016-3485,0.0,0.0,0.0,0,0,0,techqa_DEV_Q072::ctx2 | techqa_DEV_Q182::ctx2 | techqa_DEV_Q137::ctx0,techqa_DEV_Q137::ctx0 | techqa_DEV_Q098::ctx2
techqa_DEV_Q184,"Why am I seeing ""CWSXM0100E: Multiple replies have been produced for a single request flow in module"" ? We are building a simple mediation module, consisting only of the request flow. The mediation module has one service invoke calling an external service through web service binding. Upon testing the process, we observe see that the service invoke is being called twice. There is no Fan-in or fan -out in the request flow. Below is the error: ""Caused by: com.ibm.wsspi.sibx.mediation.flow.MediationRuntimeException: CWSXM1023E: Exception when calling flow action: CWSXM0100E: Multiple replies have been produced for a single request flow in module"" ","The error ""CWSXM0100E: Multiple replies have been produced for a single request flow in module"" occurs when a mediation primitive is wired more than once to the next mediation primitive. Even though it may seem like there is only one wire, upon closer inspection, multiple wires exist. In this case, the error is likely caused by mistakenly wiring primitives more than once, resulting in the service invoke being called twice during the testing process. To resolve this issue, you should check the wiring of primitives in your mediation module and ensure that redundant wires are deleted. After that, save the project and redeploy the application to the server. This should prevent multiple invocations of the service invoke and eliminate the error message.",ace_focused_160,chunk_packed_160,Unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q184::ctx2,techqa_DEV_Q184::ctx0 | techqa_DEV_Q184::ctx3
techqa_DEV_Q186,"Silent uninstall of ITCAM for MQ agent fails Running silent uninstall of the ITCAM for MQ agent with this command: start /wait setup /z""/sfMQ_Silent_Uninstall.txt"" /s /f2""C:\temp\silent_setup.log"" fails with this message in the Abort_*.trc file: SEVERE: You must agree to the License Agreement.

The MQ_Silent_Uninstall.txt does contain this line: License Agreement=I agree to use the software only in accordance with the installed license.","To resolve the issue of the silent uninstall of ITCAM for MQ agent failing due to the ""SEVERE: You must agree to the License Agreement"" message, you can follow these steps:

1. Check the MQ_Silent_Uninstall.txt file and ensure that the line ""License Agreement=I agree to use the software only in accordance with the installed license."" is correctly formatted.

2. Make sure that the complete path to the silent response file (MQ_Silent_Uninstall.txt) is specified correctly when launching the silent uninstall command. This is important because if the path is not specified, it can result in the failure of the silent uninstall process.

3. Adjust the command to include the full path to the silent response file when launching the silent uninstall. For example, the command should look like this:
```
start /wait setup /z""/sfE:\TEMP\MQ_Silent_Uninstall.txt"" /s /f2""C:\temp\silent_setup.log""
```

By following these steps, you should be able to successfully perform a silent uninstall of the ITCAM for MQ agent without encountering the ""You must agree to the License Agreement"" error message.",ace_focused_160,chunk_packed_160,License Agreement not accepted,License Agreement,0.040816,0.027586,0.01323,0,0,0,techqa_DEV_Q290::ctx3 | techqa_DEV_Q168::ctx3 | techqa_DEV_Q069::ctx3,techqa_DEV_Q186::ctx4 | techqa_DEV_Q100::ctx4 | techqa_DEV_Q186::ctx0
techqa_DEV_Q188,Is there a support's guide to the CORBA Probes? Where can I download the support's guide to the IBM CORBA probes?,"Yes, there is a Support's Guide to the IBM CORBA Probes. According to the information provided:

The Support's Guide to IBM CORBA probes is available at the following link:

http://www-01.ibm.com/support/docview.wss?uid=swg21614208

The guide provides information on the IBM CORBA integration and how it replaced the previous Visibroker software. It contains details on configuring and troubleshooting the IBM CORBA probes.

The direct link to download the Support's Guide to IBM CORBA Probes is:

GENERIC_CORBA_SupportsGuide_20.pdf

This guide can be downloaded from the provided URL.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q188::ctx4 | techqa_DEV_Q150::ctx1 | techqa_DEV_Q304::ctx1 | techqa_DEV_Q267::ctx3,techqa_DEV_Q188::ctx2
techqa_DEV_Q194,How to generate Javacores automatically in on hung threads reported in SystemOut.log for WebSphere Application Server? Need Javacores to be generated on hung threads messages reported in SystemOut.log for WebSphere Applicaiton Server.Example:WSVR0605W: Thread has been active for and may be hung. There are in total in the server that may be hung.,"To generate Javacores automatically on hung threads reported in SystemOut.log for WebSphere Application Server, follow these steps:

1. Set the property `com.ibm.websphere.threadmonitor.dump.java` to true.
2. If the `com.ibm.websphere.threadmonitor.dump.java.track` property is not set, set it to true as well.
3. If the need arises to continuously generate Javacores on hung threads, set the `com.ibm.websphere.threadmonitor.dump.java.track` property to 1.
4. These properties will ensure that Javacores are automatically generated for any hung threads reported in the SystemOut.log file based on the specified time interval.",ace_focused_160,chunk_packed_160,com.ibm.websphere.threadmonitor.dump.java to 1,unknown,0.076923,0.0,0.076923,0,0,0,techqa_DEV_Q194::ctx4 | techqa_DEV_Q242::ctx3 | techqa_DEV_Q292::ctx0,techqa_DEV_Q067::ctx0
techqa_DEV_Q195,"TLS protocol with ITCAM for Datapower We have a DataPower appliance with TLS security protocol enabled. Can we configure ITCAM for DataPower appliance v7.1 to specifically use the TLS protocol v1.2 (not v1.0)?
","Based on the information provided, the IBM Security Identity Manager virtual appliance supports TLSv1, TLSv1.1, and TLSv1.2 protocols. To specifically configure ITCAM for DataPower appliance v7.1 to use the TLS protocol v1.2, you would need to set the TLS protocol version to TLSv1.2 on both the middleware servers and the local management interface (LMI). This can be done through the virtual appliance dashboard using the Advanced tuning parameters panel. Ensure that the same TLS protocol version is set for both middleware servers and LMI as different versions cannot be specified for each middleware server. 

Additionally, if you are upgrading an existing environment, make sure to upgrade to version 7.0.1.7 or later and follow the appropriate scenarios outlined in the provided documentation to set the required TLS protocol version for both the middleware servers and the ISIM Server. For ITCAM for DataPower appliance v7.1 to specifically use TLS protocol v1.2, you would need to follow the steps outlined in the documentation for enabling and configuring the TLS protocol version accordingly.",ace_focused_160,chunk_packed_160,Yes,Yes,0.0,0.0,0.0,0,0,0,techqa_DEV_Q168::ctx0 | techqa_DEV_Q195::ctx1 | techqa_DEV_Q195::ctx3 | techqa_DEV_Q220::ctx1,techqa_DEV_Q195::ctx1 | techqa_DEV_Q195::ctx3 | techqa_DEV_Q195::ctx4
