qid,question,gold_answers,left_policy,right_policy,left_prediction,right_prediction,left_f1,right_f1,delta_f1,left_em,right_em,delta_em,left_docs,right_docs
453,What does ANFIS offer?,ANFIS offers flexibility in determining nonlinearity in time series data and combines the properties of both artificial neural networks and fuzzy logic systems.,ace_focused_160,chunk_packed_160,Forecasting,Mapping between input and output,0.0,0.074074,-0.074074,0,0,0,453::ctx1 | 450::ctx1 | 450::ctx0,453::ctx0 | 450::ctx0 | 450::ctx1
468,What is archazolid?,"Archazolid is a highly potent and specific inhibitor of v-ATPases, first isolated from the myxobacterium Archangium gephyra, with biological activity comparable to the v-ATPase inhibitors bafilomycin and concanamycin. It can be used as a tool to study the consequences of v-ATPase inhibition and as a lead for drug development, as well as has shown interesting pharmacological effects in cancer research.",ace_focused_160,chunk_packed_160,Archazolid,archazolid,0.036364,0.036364,0.0,0,0,0,468::ctx2 | 468::ctx0,468::ctx2 | 855::ctx2
480,In what direction does the Vesicular stomatitis virus spread through the nervous system?,The Vesicular stomatitis virus spreads in a retrograde direction through the nervous system.,ace_focused_160,chunk_packed_160,retrograde,retrograde,0.181818,0.181818,0.0,0,0,0,480::ctx1 | 480::ctx0,480::ctx1 | 480::ctx2 | 923::ctx3
495,What is carageenan?,"Carrageenan is a high molecular weight sulfated polymer derived from red seaweed that has been extensively used in food, cosmetic and pharmaceutical industry and is generally recognized as safe by the FDA. It has three main forms: kappa, iota, and lambda, which differ in their degree of sulfation, solubility, and gelling properties.",ace_focused_160,chunk_packed_160,Carageenan,unknown,0.0,0.0,0.0,0,0,0,495::ctx0 | 929::ctx3 | 736::ctx2 | 766::ctx3,1649::ctx2 | 1085::ctx1 | 517::ctx0 | 1069::ctx1
517,What is Reunion Island?,"Reunion Island is a French overseas department located in the southwestern Indian Ocean, between Madagascar and Mauritius. It has a population of 850,000 and benefits from a healthcare system similar to mainland France.",ace_focused_160,chunk_packed_160,Reunion Island,Reunion Island,0.129032,0.129032,0.0,0,0,0,517::ctx2 | 517::ctx1 | 1085::ctx2,517::ctx3 | 517::ctx1 | 517::ctx0
543,"How many people were affected as of Feb. 10, 2020?","The given pieces of context do not provide information on the number of people affected as of Feb. 10, 2020. Therefore, we cannot answer the question based on the provided context. We would need additional information to determine the number of people affected as of that specific date.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,543::ctx1 | 543::ctx3 | 1726::ctx1 | 452::ctx1 | 543::ctx2,543::ctx1 | 543::ctx3 | 1511::ctx3 | 1495::ctx1 | 1726::ctx1
549,Why does the claim lack any scientific  basis?,"The claim lacks any scientific basis because there is no credible evidence supporting the claims of the laboratory engineering of SARS-CoV-2, as stated in the passages from the provided sources.",ace_focused_160,chunk_packed_160,No credible evidence,unknown,0.214286,0.0,0.214286,0,0,0,549::ctx0 | 549::ctx1 | 558::ctx1 | 549::ctx3 | 1135::ctx3,558::ctx1 | 549::ctx0 | 549::ctx1 | 549::ctx3
558,What happened to the report with initial claims?,The report with initial claims about the laboratory engineering of SARS-CoV-2 was withdrawn.,ace_focused_160,chunk_packed_160,withdrawn this report,withdrawn,0.285714,0.166667,0.119048,0,0,0,558::ctx1 | 558::ctx0 | 549::ctx3 | 1271::ctx3 | 215::ctx2,558::ctx1 | 558::ctx0 | 558::ctx2 | 330::ctx0
569,What does hantavirus human disease  manifest as?,Hantavirus human disease can manifest as either HFRS (Hemorrhagic Fever with Renal Syndrome) or HCPS (Hantavirus Cardiopulmonary Syndrome).,ace_focused_160,chunk_packed_160,hemorrhagic fever with renal syndrome,"mild to moderate inflammation, interstitial pneumonia, alveolar fibrin deposition, and edema",0.434783,0.0,0.434783,0,0,0,1533::ctx0 | 1533::ctx2 | 569::ctx3,640::ctx0 | 1533::ctx2
585,How was HFRS  first brought to the attention of western medicine ?,"HFRS was first brought to the attention of western medicine in association with an outbreak that occurred among United Nations troops during the Korean conflict between 1951 and 1954, where more than 3,200 soldiers were afflicted.",ace_focused_160,chunk_packed_160,Korean conflict,Korean conflict,0.114286,0.114286,0.0,0,0,0,585::ctx0 | 569::ctx0 | 585::ctx1,585::ctx0 | 569::ctx0
590,What was the hairpin morphology first described for?,The hairpin morphology was first described for the design of b-hairpin mimetics based on motifs seen in protein crystal structures and their role in mediating protein-protein and protein-nucleic acid interactions.,ace_focused_160,chunk_packed_160,b-hairpin,hairpin loop,0.068966,0.066667,0.002299,0,0,0,590::ctx1 | 590::ctx2 | 590::ctx0 | 881::ctx3,590::ctx2 | 590::ctx1 | 1046::ctx3
602,"As an RNA-binding protein that engages the hairpin termini of the genomic segments, what does the N-protein of hantavirus do?","The N-protein of hantavirus, as an RNA-binding protein, engages the hairpin termini of the genomic segments with high affinity, limiting the access of the RNA to host nucleases and helping to render viral replication a closed process within the cytoplasm.",ace_focused_160,chunk_packed_160,Limits access of RNA to host nucleases,Limits access of RNA to host nucleases,0.307692,0.307692,0.0,0,0,0,602::ctx0 | 602::ctx1,602::ctx0 | 602::ctx1
609,What have confocal microscopy and biochemical-inhibitor studies shown on what N tracks?,"Confocal microscopy and biochemical-inhibitor studies have shown the interaction between TPIC and CAV1, as well as the distribution and alignment of cross-linked CD13 molecules.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,468::ctx1 | 855::ctx2 | 724::ctx2 | 1610::ctx3,855::ctx2 | 1077::ctx0
635,What animal models exist for both the asymptomatic carriage of PUUV and SNV?,Animal models exist for both the asymptomatic carriage of PUUV and SNV in the bank vole Myodes glareolus and the deer mouse P. maniculatus.,ace_focused_160,chunk_packed_160,bank vole Myodes glareolus and deer mouse P. maniculatus,bank vole,0.6,0.173913,0.426087,0,0,0,635::ctx0 | 569::ctx3 | 995::ctx2,635::ctx0 | 640::ctx0
640,What do ANDV-infected hamsters fitted with physiologic monitoring devices exhibit?,"Diminished pulse pressures, tachycardia, and hypotension that closely mimic the shock experienced by patients who succumb to HCPS.",ace_focused_160,chunk_packed_160,"Diminished pulse pressures, tachycardia, and hypotension","Diminished pulse pressures, tachycardia, and hypotension",0.521739,0.521739,0.0,0,0,0,640::ctx1 | 640::ctx2,640::ctx1 | 640::ctx0 | 569::ctx1
647,Why are E Coli and lactic acid are safe choices as delivery vectors for vaccines?,"E Coli and lactic acid bacteria are safe choices as delivery vectors for vaccines because they are commensal and are present in most fermented food items, making them naturally present in the host. They are also a much safer option than traditional attenuated vaccines, especially for children and immunocompromised people. Additionally, lactic acid bacteria are resistant to acidic conditions in the gastrointestinal system and are able to deliver the vaccine to the intestinal area.",ace_focused_160,chunk_packed_160,Generally Recognized as Safe,Safety established,0.054795,0.0,0.054795,0,0,0,647::ctx1 | 647::ctx3 | 647::ctx2,647::ctx3 | 666::ctx2 | 647::ctx1
658,What is the effect of host immune response to the delivery vector on the efficacy of vaccination?,"The effect of host immune response to the delivery vector on the efficacy of vaccination varies. Some studies indicate that pre-existing immunity to the delivery vector may decrease immune responses against the delivered antigens, particularly impacting humoral responses and CD8+ responses. However, repeated immunization with the same vaccine and dose may counteract the negative impact and lead to higher priming of naive T cells against the delivered antigen. Additionally, controlling pre-host evolution of the vaccine vector may be a feasible way to limit within-host evolution and minimize the loss of immunity from vaccine evolution. For viral vectors, cell-mediated immunity may have a more pronounced impact, often resulting in a reduction in subsequent immune response, especially with common viral vectors like Ad which many people have immunological memory against.",ace_focused_160,chunk_packed_160,unknown,Unknown,0.0,0.0,0.0,0,0,0,658::ctx1 | 658::ctx2,658::ctx1 | 658::ctx2 | 658::ctx0
666,How can Bacilius subtilis be used as an oral vaccine?,"Bacillus subtilis can be used as an oral vaccine by being engineered to express antigens, then administered orally to induce mucosal immune responses, protect the gut, stimulate the mucosal immune system, and deliver antigens to prevent diarrheal diseases. The vaccine delivery system using Bacillus subtilis can protect antigens from degradation in the gastrointestinal tract and has adjuvant activity to provide additional immunity stimulation. Additionally, oral administration of Bacillus subtilis can enhance immune regulation, gut health, and elicit humoral and cellular immune responses.",ace_focused_160,chunk_packed_160,Bacillus subtilis as a recombinant vaccine carrier,Oral administration,0.096386,0.050633,0.045753,0,0,0,666::ctx0 | 666::ctx2 | 666::ctx1,666::ctx2 | 666::ctx1 | 666::ctx3
667,What cells are infected by the PED virus?,The T-helper cells are infected by the PED virus.,ace_focused_160,chunk_packed_160,PEDV,Cells epithelial,0.0,0.222222,-0.222222,0,0,0,640::ctx0 | 666::ctx0 | 667::ctx1,667::ctx1 | 667::ctx3 | 667::ctx0
668,What intestinal factors may reduce the effectiveness of orally-administered immunizations?,"Intestinal factors such as the local intestinal response and the presence of bacteria in the gut may reduce the effectiveness of orally-administered immunizations. The local response elicited by oral vaccination prevents bacteria from colonizing the small intestine and the colon, and the presence of bacteria in the gut may affect the growth and clearance of the vaccine strain.",ace_focused_160,chunk_packed_160,"Physical, chemical, and biological barriers",Digestive acids and proteases,0.038462,0.039216,-0.000754,0,0,0,668::ctx1 | 666::ctx1 | 668::ctx2 | 666::ctx0,666::ctx2 | 666::ctx1 | 666::ctx3
669,What is Bacillus subtilis?,"Bacillus subtilis is a species of bacteria that has been shown to be effective in the prevention and/or treatment of intestinal diseases such as diarrhea, colitis, irritable bowel syndrome, irritable bowel disease, and colorectal cancer. It is also a part of the normal intestinal microbiome and has been found in the healthy human gastrointestinal tract. Bacillus subtilis produces surfactins, fengycins, and iturins, which have antimicrobial and antiviral properties.",ace_focused_160,chunk_packed_160,Bacillus subtilis,Bacillus subtilis,0.061538,0.061538,0.0,0,0,0,666::ctx0 | 669::ctx1 | 666::ctx2 | 666::ctx3,669::ctx1 | 666::ctx0 | 669::ctx0
67,What could be novel candidates as potent inhibitors of papain like cysteine proteases in resistant microorganisms?,1-substituted pyridylimidazopyridine derivatives could be novel candidates as potent inhibitors of papain like cysteine proteases in resistant microorganisms.,ace_focused_160,chunk_packed_160,"1-substituted pyridylimidazo[1,5-a]Pyridine derivatives","1-substituted pyridylimidazo[1,5-a]Pyridine derivatives",0.190476,0.190476,0.0,0,0,0,67::ctx1 | 67::ctx3 | 67::ctx0,67::ctx1 | 67::ctx0 | 67::ctx3
674,What factors determine an effective mucosal immune response?,"The factors that determine an effective mucosal immune response include the induction of systemic antibody responses, the stability of the mucus barrier, the secretion of intact, gel-forming mucus, the availability of mucosal immune proteins, including immunoglobulins and trefoil factor peptides, and the regulation of the unfolded protein response at the mucosal barrier. Additionally, the presence of cytokines such as IL-4, IL-13, and IL-10 can also contribute to an effective mucosal immune response.",ace_focused_160,chunk_packed_160,"Intact mucus, mucosal immune proteins, innate defense mechanisms, mucosal cell integrity, epithelial homeostasis, restitution, regeneration processes, innate and","Immunization strategies, adjuvants, route of administration, serum and mucosal influenza-specific IgG responses, SIgA responses",0.179487,0.108108,0.071379,0,0,0,674::ctx1 | 674::ctx2 | 666::ctx0 | 854::ctx1,854::ctx1 | 674::ctx0
677,When was the first case of COVID-19 identified?,The first cases of COVID-19 were identified in the WHO European Region between 24 January and 21 February 2020.,ace_focused_160,chunk_packed_160,24 January 2020,December 2019,0.3,0.0,0.3,0,0,0,677::ctx1 | 677::ctx0 | 1726::ctx3 | 677::ctx2,1726::ctx3 | 677::ctx1 | 677::ctx0 | 677::ctx2
69,What are the most common methods of inhaled delivery of medications?,The most common methods of inhaled delivery of medications are metered dose inhalers (MDIs) and dry powder inhalers.,ace_focused_160,chunk_packed_160,"Metered dose inhalers, dry powder inhalers",Metered dose inhalers and dry powder inhalers,0.521739,0.583333,-0.061594,0,0,0,69::ctx0 | 69::ctx2 | 70::ctx3,69::ctx2 | 69::ctx0 | 70::ctx0
692,Who is at risk when health workers fail to wash their hands?,"When health workers fail to wash their hands, they are at risk of autoinfection, as well as posing a risk of infection to their families and communities. Additionally, failure to wash hands can result in infection of patients hospitalized for other causes when care is provided.",ace_focused_160,chunk_packed_160,Health workers,Health care workers,0.085106,0.125,-0.039894,0,0,0,692::ctx0 | 692::ctx1 | 692::ctx2,692::ctx0 | 692::ctx3 | 1742::ctx2
70,What medications have shown good promise to in vivo delivery via dry powder inhalers?,Insulin and low-molecular-weight heparin have shown promise for in vivo delivery via dry powder inhalers.,ace_focused_160,chunk_packed_160,"Insulin, low-molecular-weight heparin","Insulin, low-molecular-weight heparin",0.333333,0.333333,0.0,0,0,0,70::ctx0 | 70::ctx1 | 70::ctx2,70::ctx3 | 70::ctx0 | 70::ctx1
706,What is Enfuvirtide?,"Enfuvirtide, also known as T20, is the first HIV fusion inhibitor approved for treatment of HIV/AIDS patients who fail to respond to the current antiretroviral drugs.",ace_focused_160,chunk_packed_160,Enfuvirtide,Enfuvirtide,0.08,0.08,0.0,0,0,0,706::ctx2 | 706::ctx3,706::ctx3 | 495::ctx0
711,What was the main finding in the study?,"The main finding in the study was that index subjects in the face mask arm reported wearing a mask often or always during the follow-up period, compared to the control and hand hygiene arms. There was also a higher reported compliance in index subjects in the face mask group compared to household contacts.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,1085::ctx3 | 236::ctx1 | 658::ctx0 | 321::ctx0 | 1696::ctx2,1462::ctx2 | 1301::ctx0
717,Why did the T20/N36 complex not show a typical alpha helical conformation?,"The T20/N36 complex did not show a typical alpha helical conformation due to the absence of Mg 2+, which caused the TSS to unfold in a specific order, leading to a different conformation.",ace_focused_160,chunk_packed_160,Mg 2+,Insufficient information,0.137931,0.0,0.137931,0,0,0,717::ctx3 | 717::ctx2 | 590::ctx0,717::ctx3 | 717::ctx1
724,What are the most common DNA-based techniques for detecting viruses?,"The most common DNA-based techniques for detecting viruses are RT-PCR, multiplex PCR, and nucleic acid amplification techniques such as PCR and probe amplification.",ace_focused_160,chunk_packed_160,RT-PCR,"RT-PCR, Multiplex PCR",0.086957,0.24,-0.153043,0,0,0,724::ctx3 | 724::ctx0 | 790::ctx1 | 724::ctx1,724::ctx3 | 869::ctx1 | 724::ctx2 | 724::ctx0
727,What is Koch's third postulate?,The third postulate of Koch's guidelines is that the microbe occurs in no other disease as a fortuitous and nonpathogenic parasite.,ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,727::ctx2 | 727::ctx1 | 1116::ctx3 | 1696::ctx3,727::ctx2 | 727::ctx1 | 1462::ctx3
729,What changes do viruses make to be unrecognizable to previously neutralizing antibodies?,"Viruses can make changes such as accumulation of point mutations on immunodominant regions, glycosylation of functionally pivotal residues, or association with host serum components in order to be unrecognizable to previously neutralizing antibodies.",ace_focused_160,chunk_packed_160,Point mutations,Changes in viral protein folding,0.114286,0.105263,0.009023,0,0,0,729::ctx0 | 929::ctx1 | 729::ctx2,729::ctx1 | 1214::ctx0 | 1009::ctx2
736,What has been the application of phage display technology?,"The application of phage display technology has been the production of protein libraries, specific binder screening with biopanning, and the modification of the filamentous phage genome to display polypeptides as fusions to coat proteins on the virion surface.",ace_focused_160,chunk_packed_160,Antibody Engineering,"Beyond phage display: non-traditional applications of the filamentous bacteriophage as a vaccine carrier, therapeutic biologic, and bioconjugation scaffold",0.0,0.244898,-0.244898,0,0,0,736::ctx2 | 766::ctx0,736::ctx3 | 736::ctx2
737,What makes phage display technology useful for other applications?,"The unique physicochemical properties of the phage, in combination with modular display of peptides and proteins with known binding specificity, have spawned novel materials with diverse applications. Additionally, the unusual biophysical properties of filamentous phage can be exploited in the study of structures of other macromolecules, such as partially ordering DNA, RNA, proteins, and other biomolecules for measurement of dipolar coupling interactions in NMR spectroscopy.",ace_focused_160,chunk_packed_160,Unique physicochemical properties,Improved or altered binding,0.09375,0.030769,0.062981,0,0,0,736::ctx2 | 737::ctx0 | 766::ctx2,736::ctx1 | 736::ctx0
760,What is the result of all species tests of phage particles?,The result of all species tests of phage particles is that they were quantified via serial dilution and titering on host lawns.,ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,760::ctx1 | 760::ctx0 | 769::ctx2 | 769::ctx3 | 769::ctx1,766::ctx0 | 760::ctx0
766,What is a future potential of filamentous phage?,A potential future use of filamentous phage is as elements of combination therapeutics against certain drug-resistant infections.,ace_focused_160,chunk_packed_160,Combination therapeutics against certain drug-resistant infections,vaccine carrier,0.545455,0.0,0.545455,0,0,0,766::ctx3 | 766::ctx0 | 766::ctx2,737::ctx0 | 766::ctx0
769,What was the effect of phage displaying  peptides on tumor?,The phage displaying peptides showed specific homing to tumor masses with concentrations 15-fold higher than its concentration in the control organs. This demonstrates that the phage displaying peptides had a targeting ability for tumors.,ace_focused_160,chunk_packed_160,Enhances therapeutic efficacy,Enhances therapeutic efficacy,0.0,0.0,0.0,0,0,0,769::ctx2 | 737::ctx1 | 769::ctx3,769::ctx2 | 736::ctx3
778,What was the range of genomic sequencing depths?,The range of genomic sequencing depths mentioned in the passages is approximately 400x to 1000x coverage.,ace_focused_160,chunk_packed_160,260-fold,unknown,0.0,0.0,0.0,0,0,0,267::ctx0 | 267::ctx3 | 778::ctx1,267::ctx3 | 1047::ctx3
788,What is the mortality rate of Venezuelan equine encephalitis virus in adults?,The mortality rate of Venezuelan equine encephalitis virus in adults is 10%.,ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,788::ctx2 | 788::ctx3 | 1091::ctx2 | 788::ctx1,1492::ctx2 | 788::ctx3 | 788::ctx2 | 788::ctx0
790,What can RNA sequencing be used to monitor?,"RNA sequencing can be used to monitor transcripts that may not be in the existing genomic annotation, allowing the search for novel transcripts, and even identification of SNPs and other variants, as well as for transcriptome profiling in cancers such as breast cancer, gastrointestinal tumors, and prostate cancer.",ace_focused_160,chunk_packed_160,Molecular pathways associated with tissue injury and complications,"Novel transcripts, SNPs, molecular pathways associated with tissue injury and complications",0.037037,0.140351,-0.103314,0,0,0,790::ctx3 | 790::ctx0 | 300::ctx1,790::ctx0 | 790::ctx3
798,How many people did SARS-CoV infect?,SARS-CoV infected 8098 reported cases and 774 deaths in 37 countries before the epidemic was controlled.,ace_focused_160,chunk_packed_160,unknown,7 to 43 million,0.0,0.0,0.0,0,0,0,798::ctx0 | 798::ctx1 | 801::ctx1,798::ctx0 | 1227::ctx2 | 798::ctx1
801,What was the primary threatening clinical finding in patients infected with SARS-CoV and MERS-CoV?,"The primary threatening clinical finding in patients infected with SARS-CoV and MERS-CoV is the development of pneumonia, which may progress to acute respiratory distress syndrome, multiorgan failure, and death in a significant percentage of those infected.",ace_focused_160,chunk_packed_160,Severe disease,Fever,0.0,0.0,0.0,0,0,0,798::ctx0 | 798::ctx2 | 1183::ctx1,1257::ctx0 | 801::ctx0 | 145::ctx1
823,What was the case fatality rate?,"In the given context, the case fatality rates were:

- 0.37% in the base scenario, and 2.5% in the reasonable worst-case scenario for pandemic influenza.
- 0.1% for tuberculosis in the USA.
- 5% for pneumococcal pneumonia and 59% for pneumococcal meningitis in children under 5 years of age.",ace_focused_160,chunk_packed_160,0.1%,5%,0.047619,0.047619,0.0,0,0,0,823::ctx2 | 912::ctx2 | 823::ctx3,1255::ctx0 | 823::ctx3 | 823::ctx1
831,What was the purpose of the search?,"The purpose of the search was to monitor diseases and track trends in the pilot study area, Guangdong Province, and to examine the predictive effects of the revised search volume.",ace_focused_160,chunk_packed_160,To assess the methodological quality,unknown,0.068966,0.0,0.068966,0,0,0,831::ctx3 | 447::ctx0 | 1174::ctx0 | 831::ctx2,1462::ctx2 | 1462::ctx3
834,What is the the primary means for diagnosing the new virus strain?,The primary means for diagnosing the new virus strain is real time RT-PCR (reverse transcriptase-polymerase chain reaction).,ace_focused_160,chunk_packed_160,Real time RT-PCR,real-time reverse transcriptase-polymerase chain reaction,0.333333,0.4,-0.066667,0,0,0,834::ctx0 | 834::ctx1 | 869::ctx1,834::ctx1 | 834::ctx2 | 226::ctx0
843,What are potential vaccines based on?,"Potential vaccines are based on various platforms including viral vector-based vaccine, DNA vaccine, subunit vaccine, virus-like particles-based vaccine, inactivated whole-virus vaccine, and live attenuated vaccine.",ace_focused_160,chunk_packed_160,"Viral vector-based vaccine, DNA vaccine, subunit vaccine, virus-like particles-based vaccine, inactivated whole-virus vaccine, live attenuated vaccine, in","Virus-vectored, inactivated or attenuated pathogens, purified pathogen subunits, attenuated bacteria",0.761905,0.114286,0.647619,0,0,0,1756::ctx3 | 843::ctx1 | 843::ctx2,1756::ctx3 | 843::ctx2 | 647::ctx1
848,What was the performance of the vaccine candidates?,"The vaccine candidates demonstrated acceptable safety profiles and induced immune responses in a significant percentage of participants, with some variability in response rates and durability depending on the vaccine and dosage. Some participants also experienced side effects such as fever and arthritis after vaccination.",ace_focused_160,chunk_packed_160,Acceptable safety profiles; acceptable durability; varying levels of fever reactions,unknown,0.235294,0.0,0.235294,0,0,0,848::ctx3 | 848::ctx2 | 848::ctx1,854::ctx1 | 848::ctx3 | 848::ctx2
854,What were the differences in immune responses?,"The differences in immune responses included variations in the quality between inactivated vaccines, similar character of the immune response to both MLV vaccines with partial differences in response dynamics, a more pronounced decrease in virus secretion and potential induction of sterile immunity with vaccine B3, and a more pronounced cell-mediated immune response in lymphocyte transformation test with vaccine B4. There were also differences in the signature cytokines for different Th immune responses, with no significant differences between lymphocytes of vaccinated and unvaccinated controls and BNP cases after IFNγ or IL-4 stimulation in vitro.",ace_focused_160,chunk_packed_160,Differences in quality between inactivated vaccines; Pronounced impact of cell-mediated immunity,Differences in influenza-specific responses between groups of mice; Quality difference between inactivated and live commercial vaccines,0.204082,0.194175,0.009907,0,0,0,854::ctx0 | 658::ctx3 | 321::ctx0 | 647::ctx0 | 226::ctx0,854::ctx1 | 854::ctx0
855,What is the observed benefit of the molecules?,The observed benefit of the molecules is that they enhance the therapeutic efficacy of liposomal anti-cancer drugs in mice models of human lung cancer and attenuate obesity-related changes in high-fat diet-fed mice.,ace_focused_160,chunk_packed_160,unknown,Unknown,0.0,0.0,0.0,0,0,0,1462::ctx2 | 736::ctx2 | 70::ctx0,300::ctx0 | 300::ctx2 | 871::ctx0
867,"What was a characteristic of  SARS-CoV and MERS-CoV, specimens collected from the lower respiratory tract such as sputum and tracheal aspirates?","The characteristic of SARS-CoV and MERS-CoV specimens collected from the lower respiratory tract, such as sputum and tracheal aspirates, was that they had higher and more prolonged levels of viral RNA compared to specimens collected from the upper respiratory tract.",ace_focused_160,chunk_packed_160,Higher viral loads and prolonged viral shedding,Higher viral loads,0.181818,0.1,0.081818,0,0,0,867::ctx1 | 867::ctx0 | 1183::ctx1,867::ctx1 | 1183::ctx0 | 801::ctx3
869,What  are the existing practices in detecting  genetic material of viruses?,"The existing practices in detecting genetic material of viruses include reverse transcription-polymerase chain reaction (RT-PCR), real-time RT-PCR, reverse transcription loop-mediated isothermal amplification (RT-LAMP), and deep sequencing.",ace_focused_160,chunk_packed_160,RT-PCR,"Single strand conformational polymorphisms, restriction fragment length polymorphisms, multiplex PCR",0.076923,0.0,0.076923,0,0,0,724::ctx3 | 724::ctx0 | 1354::ctx3 | 869::ctx1,724::ctx3 | 267::ctx3 | 724::ctx0
871,How were the assays selected ?,"The assays were selected based on their performance and workflow assessment using the ASSUR criteria to rank the technologies. The criteria included sensitivity and specificity, and the ranked developers were based on the average of pooled values for both targets per sample panel and for all six targets overall.",ace_focused_160,chunk_packed_160,unknown,equally weighted,0.0,0.0,0.0,0,0,0,869::ctx0 | 204::ctx1 | 1214::ctx0 | 204::ctx2,871::ctx1 | 871::ctx0
879,What reduces the antimicrobial activities of alveolar macrophages?,The depletion of alveolar macrophages reduces the antimicrobial activities of alveolar macrophages.,ace_focused_160,chunk_packed_160,Unknown,IL-10,0.0,0.0,0.0,0,0,0,879::ctx0 | 879::ctx2 | 879::ctx3,160::ctx0 | 879::ctx1 | 879::ctx3
881,What factors make bacterial and viral co-infections so lethal?,"The synergy between bacterial and viral infectious agents is related to a variety of factors, including epithelial barrier damage, exaggerated innate immune response, and cytokine storm. These factors contribute to enhanced morbidity and mortality in co-infections of the respiratory tract.",ace_focused_160,chunk_packed_160,"Epithelial barrier damage, exaggerated innate immune response, cytokine storm","Host factors, chronic diseases, immuno-suppressive disorders, delayed confirmation of infection, late antiviral treatment, virus factors such as pathogenicity, rep",0.391304,0.107143,0.284161,0,0,0,881::ctx0 | 344::ctx1 | 881::ctx1,344::ctx0 | 881::ctx2
902,What are examples of proinflammatory cytokines?,"Examples of proinflammatory cytokines mentioned in the passages include MCP-1, TNF-α, IL-1β, IL-6, IL12p70, and IL-10.",ace_focused_160,chunk_packed_160,"TNF-α, IL-1β, IL-6, IL12p70, MCP-1, IL-1b, TNF","Interleukins IL-4, IL-13 and IL-10",0.454545,0.2,0.254545,0,0,0,160::ctx1 | 902::ctx0 | 902::ctx1,674::ctx3 | 918::ctx1
903,How does NLRP3 detect RNA viral infection?,"NLRP3 detects RNA viral infection via recognition of viral RNA, disturbances in intracellular ionic concentrations including K+ efflux and Ca2+ influx, and activation by viroporins encoded by RNA viruses. Additionally, RNA cleavage products generated by RNase L and the proton-selective M2 ion channel in the acidic trans-Golgi network can also activate the NLRP3 inflammasome.",ace_focused_160,chunk_packed_160,Viral RNA,Ionic imbalance of the trans-Golgi pH,0.075472,0.107143,-0.031671,0,0,0,903::ctx0 | 903::ctx1 | 903::ctx3,903::ctx2 | 903::ctx0
906,What does the SARS-CoV protein activate?,The SARS-CoV viroporin 3a protein activates the NLRP3 inflammasome.,ace_focused_160,chunk_packed_160,3a,Ion channel activity,0.25,0.0,0.25,0,0,0,906::ctx0 | 903::ctx3 | 906::ctx3,906::ctx1 | 906::ctx2 | 906::ctx3
912,How many new tuberculosis cases are there each year worldwide?,There were an estimated 8.6 million new cases of tuberculosis globally in 2012.,ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,798::ctx1 | 912::ctx3 | 912::ctx2,798::ctx1 | 912::ctx2
918,What protein is in the critical path of immunity and cytokine expression?,"The proteins in the critical path of immunity and cytokine expression are IL-4, IL-13, IL-10, IFN-c, and TNF-a.",ace_focused_160,chunk_packed_160,IL-6,Cytokine,0.0,0.117647,-0.117647,0,0,0,918::ctx2 | 918::ctx0 | 918::ctx1,918::ctx0 | 918::ctx1
923,What is the advantage of virus vectored vaccines?,"The advantage of virus-vectored vaccines is that they enable the delivery of the vaccine to sites of inductive immunity, such as the respiratory tract, allowing for protection from influenza virus infection. They also allow for the production of novel influenza vaccines that may provide the quickest path toward a universal vaccine protecting against all influenza viruses. Additionally, they facilitate endogenous antigen processing and MHC class I presentation of immunogenic peptides, which is a requirement for the efficient induction of virus-specific CD8 T-cell responses.",ace_focused_160,chunk_packed_160,Pre-existing immunity to the vector should not pose a problem and multiple sequential vaccinations are a possibility,Ease of manipulation and production,0.068182,0.075949,-0.007768,0,0,0,978::ctx0 | 923::ctx3 | 923::ctx0 | 647::ctx1,1756::ctx3 | 923::ctx0 | 923::ctx1 | 923::ctx3
929,Which is the major surface and attachment glycoprotein on influenza virus?,The major surface and attachment glycoprotein on the influenza virus is the Hemagglutinin (HA) glycoprotein.,ace_focused_160,chunk_packed_160,HA,HA,0.153846,0.153846,0.0,0,0,0,929::ctx0 | 929::ctx1 | 929::ctx2,929::ctx1 | 929::ctx0 | 1436::ctx2
944,What does LAIV rely on?,LAIV relies on antigenic match and the HA and NA antigens are replaced on the same schedule as the TIV.,ace_focused_160,chunk_packed_160,wild type strains,Safety standards,0.0,0.0,0.0,0,0,0,944::ctx2 | 1585::ctx1 | 944::ctx3,429::ctx1 | 944::ctx2
